Start time,End time,Language code,Confidence,Channel,Speaker tag,Transcript
2156.900,2216.800,es-us,,,,"Me corcho este de pronto kilometraje. Ah mira Sí sí, sí, bueno, bueno, Eso sí muchas gracias, sí que es como, eh? Milla, Edge Mirage que andan en millas correcto, Sí señor, correcto. Entonces mira sí, acá al parecer hay muchos nuevos. Me imagino que si es ceros porque es muchos nuevos y ahora uno que otro usado y que ya está muy viejito. Me imagino que por aquí está el de 1940. Me imagino ya le habrán dado buena pata y así hace uno sigue y sigue y mira, por ejemplo, esto también lo detectó como categórico. La marca eso también podría influir Sí entonces van a darse cuenta que la preparación de los datos es por lo general, lo que toma más tiempo lo que toma más tiempo entrenar el modelo por lo general no es tan complejo, sino es el lo que les"
2217.000,2276.600,es-us,,,,"También se enseñan las anteriores, la Barrera de contexto poder entender los datos Y transformarlos en algo que el modelo sí pueda entender porque la mayoría sino todos los modelos de Machine learning entienden números Entonces tenemos que transformar estas características como estos nombres en números en algo que pueda entender el modelo que eso también lo lo iremos haciendo en esta sesión, Sí entonces acá tenemos Movistar también se tiene el estilo que también es un categórico. Es que en esta librería como que te simplifica todo esto y y te quita mucho, pues esto por ejemplo, parece un ID parece un ID y todos son distintos por lo que tampoco es informativo, Porque si todos son distintos, pues no puedo agruparlos y encontrar patronos Entonces eso también este de acá bien descartado no me sirve para nada canónica al Premium Bueno aquí uno va mirando más información eso también es interesante el tipo de"
2277.000,2336.400,es-us,0.77491,,,"De gasolina o de combustible que usa entonces la mayoría son gasolina curioso que el siguiente sea eléctrico al parecer al menos entre eléctrico híbrido, ya suman un 16% Eso Está chévere, acá también hay otro eléctrico. Entonces uno también tiene que mirar a veces sí, para que no haya este desbalanceo que acá si te dice que está desbalanceado si se dan cuenta casi lo colocó uno a veces intenta agrupar de pronto este eléctrico es un casino más, pues lo agrupó con este eléctrico podría ser y capaz. Hasta que lo podría agrupar con el híbrido Aunque tampoco el híbrido es un uno más pequeño uno va buscando también ajustar este desbalanceo para que qué pasa con el desbalanceo que como hay casos tan tan extraños, no hay suficiente información para que el modelo encuentre un patrón, entonces hay que buscar cuál es la mejor manera de"
2337.000,2396.000,es-us,0.84447,,,"De de ajustarlos Sí porque puede que el el modelo se entrene demasiado bien con gasolina a tal punto que no reconoce los demás casos entonces uno Busca siempre como que mira, sabes de gasolina, pero también Tírame Necesito que aprendas de los demás sí no solo de gasolina y tengo que aprendas de los demás y y para ese tipo de cosas hay ciertas estrategias que se pueden usar acá también te tira reporte y acá incluso Hay una que en la parte final Mira esto también es no informativo el color esto también lo toma como un texto Ahorita miramos Cómo transformamos eso porque también Sería bueno tenerlo bien ajustado, pero acá al final te tira también como relaciones, por ejemplo, hay una relación que yo creo que será muy interesante el año versus el precio ponle tú entonces incluso."
2396.900,2456.800,es-us,0.85402,,,"Sí, acá se ve Se ve así todo largo, porque aquí está el de 1940 aquí no también tiene que buscar de remover of layers, porque los los datos raritos pueden dañar el modelo también porque le estoy entregando también información como anómala que que puede hacer que en el momento de ajustar y encontrar el precio se desvíe mucho por ese dato anormal, entonces hay unas estrategias que también se pueden hacer allí para poder parar los datos Entonces si se dan cuenta acá se alcanza a ver una una diagonal hacia arriba al menos desde el 2020 que imagino que es que entre más nuevo, pues más precio tiene eso es lo que yo podría entender aquí a más nuevo más precio, Sí y por aquí debería estar el de 1940, pero como es solamente un un caso, Yo me imagino acá no lo pinta, Ojalá lo pintara."
2456.900,2516.700,es-us,0.82625,,,"No lo pinta porque él va pintando con más Azul cuando hay más casos lo va pintando por eso se ven estos así un poco más difuminados pero a ver si podemos ver otro quizás qué sé, yo este y este este y y Ah De pronto, sabes que este y este parece Interesante pero es que el año es el que nos molesta, vamos con precio Bueno aquí también se puede ver una relación, pero no sé cuál otro sería chévere No aquí sería la línea normal, pero sí, pero bueno, Esto es el reporte. Hasta te permite estas cosas que parecen geniales. Es para que lo entienda rápidamente Cómo funciona y eso sin tener que sufrir tanto codificar todo esto que no se sentía hasta te dice los valores Perdidos por ejemplo acá te dice el conteo en el que hay más valores perdidos es en este de acá. Incluso acá te lo pinta un poco más chévere más bonito, acá te lo pinta."
2516.900,2576.200,es-us,0.80746,,,"El mate que también es como una escala de de colores que te dice que tanto soy perdidos y acá te entrega. Un ejemplo Esta es la tabla que que estaremos viendo, por ejemplo. Mira esta está toda vacía local son es la que tiene 100% vacíos tiene sentido y así entonces uno empieza a hacer Estos tipos de ejercicios para entender entender qué es lo que Qué es la información que tiene y si los datos Tienen buena calidad que era el documento que está en en resources en el en el grupo hay un documento que se llama Déjenme Les comparto solo para otra vez tenerla ahí presente, no resortes es este de acá de m3 Ah no esté sixte dimensions, es muy sencillo de entender, es muy sencillo de leer, Eh mi opinión y te explica más o menos, Qué significa que hayan datos de buena calidad."
2577.000,2636.700,es-us,0.86652,,,"Es que si son precisos que si son completos que si son consistentes, por ejemplo, el que tengo sospecha de consistencia acá, el que más me genera ruido de consistencia y ya vamos a ver si si soy yo o no es el de color s podría no tener algo un un valor consistente consistente, básicamente significa que tenga un estándar que que el rojo sea rojo y lo escriban todos rojo de la misma manera, no que sea rojo y luego el otro escribe rojo con Doble D eh o cosas así 390 registros adicionales de otros colores que seguramente son como variaciones de esos mismos azul gris, Sí señor de hecho, Mira hay 526 diferentes y recuerda que descargamos 20 2200 2020 ahí al parecer no hay tanto, no hay tan no hay tanto."
2637.000,2695.300,es-us,0.81563,,,"Entonces, espera hacemos un ejercicio para transformar esos en categóricos es por ejemplo, entonces acá uno lo que puede hacer es en el Data frame, no lo lee y voy a colocar aquí una función sencilla para ver si podemos transformar eso suele. Esto suele tomar estos, eh? Valores como texto porque tienen espacios, es lo que yo he detectado el el reporte este lo toma por eso así entonces acá damos una función de transformación aquí le colocamos una función lambda exterior color acá le decimos que reemplace tiene unos no esto no tiene nudos, Porque si tienes Ah mentiras, si tienen los dos entonces creo que aquí toca hacer alguito más, eh? Reemplace todo lo que esté."
2697.000,2756.100,es-us,0.81819,,,"Todo lo que esté hacía en espacio O sea que haya un espacio, pues me lo reemplace por un no despacio Aquí le voy a agregar una cosilla más que es, eh? Toca evaluar. Si esto es esto es bachiller No porque si yo intento hacerle a un vacío intento hacer un vacío, Pues esa transformación de String se va a romper Eso es todo y acá le decimos, no? Y listo eso ya debería ser suficiente, vamos a ver cómo nos va ese remoja el reporte volvemos a ejecutar y quiero creer que eso podría ser suficiente, ya vamos a averiguar Entonces en ese tipo de cosas, pues uno ya es más fácil hacerlas el reporte mismo Pues te ayudo y aún más fácil, eh? Hacerlo Pues con un Notebook que es como hemos hecho en las sesiones anteriores."
2756.900,2816.100,es-us,0.80929,,,"Con un Notebook toas Pues paso a paso ya revisando a detalle cada uno de los features y haciendo las transformaciones necesarias, entonces mira ya terminó y esto simplifica mucho el trabajo de codificación y ya te dedicas es analizar analizar los datos y y sale Entonces ahora miremos aquí color, así tenemos suerte, parece que es Ah mira al menos se redujeron bien Ah Pero esto es un tema Perdón externa, no siguieron igual, parece que sí son parece que sí son todo ese montón de colores diferentes al parecer sembrado Óscar White qué será ni idea Silver no sé qué Metallica Sí incluso uno podría ser más optimista y decidir Hagamos una cosa, reemplácelo y luego aplíquele un lower por si es que estamos."
2816.900,2856.000,es-us,0.79930,,,"Se están escribiendo de forma diferente o si efectivamente de pronto hay esa cantidad de de diferentes colores, eso es su producción también es Igualmente Vale qué se podría suceder lo vamos preparando y aquí aquí listo."
2856.900,2916.300,es-us,0.80481,,,"Ah bueno Mira así es había uno que otro que sí está escrito en mayúscula y minúscula ahí es donde va el estándar, que yo les comentaba no tiene un estándar porque posiblemente escribieron red en minúscula y red en mayúscula y eso hace que sean categorías diferentes que se entiendan como categorías diferentes entonces uno aquí ya Busca Eh hay diferentes estrategias para manejar también este tipo de casos Pero uno podría de pronto intentar agrupar whites, sí o por palabras que sean así como que a grupo meto los grises Sí el grupo de todos los que son siempre si tiene la palabra sirve agrupen si tiene la palabra Blue agrupen Y eso podría ayudar a que no haya tanta distribución porque también es un equilibrio Sí también ya hay mucha distinción se empieza a convertir como el el que yo les comentaba que era el el ID que tampoco es informativo."
2918.000,2977.500,es-us,0.80781,,,"Para poder generar estos patrones y uno también podría identificar dónde también podría identificar cuál se vende más, cuál se vende menos, por ejemplo, si lo compro color amarillo y lo pinto de azul, sé que lo vendo más barato más caro, digo o cosas así, entonces Esta es la primera la primera observación Ah mira aquí está, Qué tipo de stock. Es hay muchos usados, hay algunos nuevos. Eso está bien, está bien, cómo lo ven hasta hecha, Qué les parece comentario un poco es como en el los datos atípicos que van a salir. Digamos, por ejemplo, hace poquito estuve revisando como computadores en la página del éxito y me aparecía que el procesador aparecía Intel Core i5 en otro computadora, pero decía ic5 Entonces como para poder."
2977.900,3037.800,es-us,,,,"Cómo agrupar ese tipo de cosas como poder hacerlo más fácil como estás diciendo eso es genial. Hay varias hay varias opciones como siempre en la arquitectura ganas algo y pierdes algo pero siempre buscas tomar la decisión en la que lo que ganes sea mucho mejor de lo que pierdes entonces solo para darte un ejemplo digamos que yo al agrupar yo estoy perdiendo un poco de precisión porque ya no estoy teniendo la segregación original, pero que estoy ganando de pronto un más un poco más de consistencia en el vocabulario el vocabulario tampoco va a ser tan extenso y el modelo de pronto hoy qué podría pasar esta esta podría ser válido si tengo muchos carros y mucha más información que al parecer es posible Sí nada más sacamos 2000 así de tacaso sacar más información 20,000 capaz."
3037.900,3097.800,es-us,0.85868,,,"no sería tan complejo entonces uno también toma esas decisiones con respecto a las condiciones en las que no está parado, si yo solo tuviera este conjunto de datos, yo diría de pronto, hay mucha varianza demasiado, o sea, son 500 511 opciones y tengo Solamente 20002 betis 2020 registros, no estoy de pronto, encontrando tantas tantos patrones, la información que se tiene en ese caso tiene sentido agrupar en otros casos incluso hay una cosa que este es de los métodos que a mí más me ha encantado y de hecho con este ejercicio la idea también es eh, terminar de aprender redes neuronales, que es que ese no lo vimos en los algoritmos, pero aprender cómo funciona hay una cosa que se llama en berting que lo usan las redes neuronales y también incluso los modelos generativos y lo están usando en en un paper que leí que se llama jepa lo"
3097.900,3157.700,es-us,0.87999,,,"Y es brutal como lo usan allá, pero en Bering es como una representación de los patrones, una representación de la información, pero no necesariamente la información, déjame te colocó un ejemplo acá. Yo este es el ejemplo que yo siempre pongo para explicarlo, entonces aquí como puedes ver a mano derecha, se tiene en un en un vector 3D en un espacio 3D se tienen unos puntos esos puntos si te das cuenta tienen palabras que es hombre mujer Rey Rey Sí lo que pasa es que con redes neuronales hay una red neuronal que no puede colocar que se llaman very y lo que permite es que en el momento que se esté entrenando la red neuronal al tiempo. Ella va aprendiendo las relaciones que"
3158.000,3217.800,es-us,,,,"Teniendo los diferentes datos categóricos, si te das cuenta Estos son categóricos igual que los procesadores por qué categóricos porque yo no puedo ordenarlos de pronto los procesadores, los podría ordenar por potencia, qué tan potente es esa es una forma de ordenar y se aplica para mi problema, lo puedo tener así, pero digamos que yo solamente lo quiero ordenar Porque es diferente porque es una marca diferente porque tiene un componente diferente, no por más en ese caso, eh? Es el mismo ejercicio que tenemos acá son palabras. Yo no puedo decir que el hombre y la mujer está por encima del otro ni tampoco que el hombre está por encima del Rey sí, simplemente son diferentes, pero el el modelo llega a representarlos en un espacio 3D dándoles unas características particulares y él mismo entiende ese orden y eso es lo que se llama evering space, entonces si te das cuenta estas líneas que aparecen acá es"
3218.000,3277.900,es-us,,,,"Básicamente, cómo funciona cuando tú le dices a algo como este bol de fusión One definition, es una aplicación para generar imágenes yo la uso ahí de vez en cuando y él por ejemplo, los colocó un ejemplo para poder generar esta imagen lo que el modelo hizo fue él conoce en este en un espacio embebido él conoce el concepto de una rosa, la entiende el concepto de una rosa, la tiene caracterizado, hay rosas que son parecidas a está, pero en otro espacio tiene el espacio de la mujer y entiende el concepto de una mujer, sí o lo representa más bien y cuando tú sumas esos dos vectores en el espacio embebido tú logras una imagen que los combina Sí ese tipo de cosas es lo que se puede hacer con un espacio en medio."
3278.000,3337.100,es-us,0.88142,,,"Y es lo que acabo de decir es ya la explicación como muy avanzada, es lo que se puede llegar a hacer, pero lo que se puede hacer con una red, eh? Neuronal Y con una red embebida es poder generar esta representación de forma que el modelo entienda su significado y los agrupe sí, sin ya tener que decirle Mira es que el rey es parecido al hombre, no, el mismo entiende el concepto dado el contexto de la información con la que se entrena porque de los datos saca esa información sí Entonces eso puede ser una estrategia que si te das cuenta es ésta Ya es mucho más avanzada que la estrategia Es simplemente agrupan esto ya es otra cosa, que si lo colocamos este concepto de del espacio de vida, lo ponemos en este concepto muy posiblemente el blanco. El digo el negro, lo agrupe cerca al gris y cerca, quizás también va a estar algún tono oscuro azul oscuro y a medida que me voy moviendo en ese espacio."
3337.900,3397.900,es-us,0.87908,,,"Va apareciendo el, eh? Va apareciendo el rojo luego el amarillo, pero les va dando un orden desde los datos los datos mismos son los que van a a darle esa información tiene sentido. Digamos lo que entiendo es que el sistema en pedido es como una forma de categorizar dentro de las mismas palabras, no sé si es una forma de relacionar esos patrones. Yo lo llamaría así ya no te enfocas ya no te enfocas en la palabra en particular Si no encuentras el patrón y y lo que te explicaba ahorita, por ejemplo de de la flecha que aparece acá si te das cuenta la flecha de King a Queen y the the The man a woman está en la misma dirección es porque básicamente este vector que aparece aquí es el que el el vector que podríamos decir lo transformé de género es el mismo elemento, pero se transformó de"
3397.900,3457.200,es-us,,,,"Porque King es equivalente a Queen pero es el femenino entonces este vector representa femenino el, eh, eh, eh, en la oposición sería masculino, si lo quiero pasar acá y el vector, por ejemplo, quedaría desde hombre hasta King vendría siendo el de jerarquía, qué sé yo o algo así de estatus una vena ese vector es el que que se puede hacer, pero lo que trato de decir es que hay estrategias más avanzadas para manejar este tipo de casos. Cuando tengo estas palabras Un poco desordenadas para encontrarles un significado sí a lo que a lo que a lo que significan para el problema básicamente Sí entonces, eh? También lo podemos ver, podría ser una estrategia que coloquemos este ejercicio se ve sencillo Porque Son poquitas, las cosas que que tenemos que revisar, pero pero creo que es un buen inicio, es un buen inicio, para que lo veamos. Mira aquí está toda la jerarquía de precios y todo."
3457.900,3517.300,es-us,0.76807,,,"Y no sé alguna otra duda o Cómo la ven ahí, pues con esto que claro señor, buscando consideras que uno debería aplicar algún algoritmo, por ejemplo, para reducir dimensionalidad no sé un pc de agua cuando lo Cuando lo amerita cuando lo amerita, a qué me refiero con eso, eh? Los algoritmos de pca, eh, Por lo general se utilizan en los problemas en los que tengo mucha información es decir, muchas, eh? Variables o features también y lo que pasaría es que entre esos features lo que hace el psa, es descartar Cuáles serían relevantes y cuáles no Sí eso es lo que hace el pca Aunque el pca, Eh hay diferentes algoritmos."
3518.000,3577.900,es-us,0.75329,,,"Eh, No solo el pH hay varios de hecho por aquí, lo tengo en el libro ahorita lo abrimos y y te muestro un poco señor, qué es lo que traten es cómo elegir sí entiendo lo que tratan es de elegir las columnas que mejor explican la varianza entre la variable objetivo cierto, correcto correcto trata de elegir las que explican el 98 97 99% Pues porque hay unas que seguramente no van a explicar nada a ver correcto El ejemplo cosas que yo lo pude interiorizar, eh? Fueron dos el primero fue imagina que tú quieres modelar El el cómo corre una persona sí que esos palitos que tú ves corriendo sí Entonces yo te tiro toda la información, pero dentro de dentro de esa información yo te tiro la piel densidad de la piel, te tiro, qué tanto cabello tiene te tire de pronto también incluso, eh? No sé musculatura o te tiro sí, un montón."
3578.000,3637.700,es-us,0.88388,,,"Cosas de datos pero tú solamente quieres representar el movimiento el movimiento de la persona a mí no me interesa el grosor de piel. Entonces la mejor forma de representar. Eso es con estos palitos que uno ve como en las películas que son los palitos que modelan como los brazos y eso ese es el único dato que a mí me interesa el resto a mí no me interesa. Eso es un pca un psa es simplifico los datos a lo que necesito exactamente Sí y eso se logra, eh? Ese fue el primer concepto como yo lo entendí pero la forma en la que esto funciona es así él él utiliza Se podrían llamar planos en los que encuentra la mayor, eh? En los que se pierdan menos información entonces te colocó de pronto también este ejemplo acá Aquí estamos pasando de tres variables en tres dimensiones a dos variables Y si te das cuenta él representó este está está de acá la"
3638.000,3696.500,es-us,0.89132,,,"Con esta con este plano en color rojo y esta de acá que tiene también varianza la segunda que tiene más varianza con el plano azul, Sí Mientras la tercera variable no tenía mucha variación por la que esa es la que se descarta y esto que está en tres dimensiones, se pasa a dos dimensiones Pero eso sucede lo que te comentaba en casos en los que ya se tenga mucha información en término de columnas muchas muchos fichos en este caso. Yo diría el mismo modelo podría descartarlo si no es relevante le dará un peso insignificante y ya nos daremos cuenta si se usa o no y y lo descartamos el pca también se usa es porque a veces hay tanta información que computacionalmente si la metes toda tacaso revienta si va va a reventar entonces."
3697.900,3753.700,es-us,0.80727,,,"Eh, incluso hay otra que se llama el PC azuna retención y aquí hay una cosa llamada. Espero a ver si es en Bering también eso es que el emberlyn es potente si no estoy mal, es el Every o es sí es algo parecido como a esto. Sí sí, sí que también este también es otro tipo de transformación Ah bueno cosas, el el psa tiene un limitante el PC es lineal Ese es solamente funciona con líneas rectas y Ahí muere, te das cuenta, no hay forma de de tomar curvas, no lo puede hacer Pero hay otros algoritmos que sí, toman curvas Entonces en este estamos cogiendo Esta cosa, que es como una espiral, que está en tres dimensiones y la convertimos en dos dimensiones con otro algoritmo que básicamente como"
3757.900,3817.500,es-us,0.85939,,,"Produciendo su complejidad pero también hay una cosa llamada Bering que que te permite hacer eso que es como como les comentaba ahorita tengo este montón de datos Pero lo que yo hago es encontrar la representación de sus datos lo que en realidad representa esa información le quitó todo ese ruido que hay alrededor que eso también lo que hace especial le quita el ruido información que me está generando, eh? Defectos porque, eh es innecesaria para la predicción entonces también funciona con en Bering y lo que están viendo acá se llama autoencoder que se utiliza para ese tipo de tareas y que funciona como un método también de pca de de dimensional y reduction ese es el término técnico, Sí ahí te respondí la la pregunta y Y sí chicos Pues en esta sesión tenía planeado mostrarles esto en realidad no teníamos"
3816.900,3876.300,es-us,0.68032,,,"Claro pues además de pronto acá otra vez recomendados este libro es top este libro es buenísimo, pero por aquí este Man habla de a ver si lo encontramos porque más dimensiones no estoy escribiendo más bien mencionarlo lo presentation. Aquí aparece por acá este libro stop, pero a veces hay muchas cosas Gracias por eso algo así con el nombre Exacto Estas son las primeras páginas, las primeras páginas usted está por acá, Ah mira."
3876.900,3935.800,es-us,0.84637,,,"Aquí haciendo explicación de hecho hay una cosa Hay una cosa que se llama dimensional it course algo, así que es, eh? La maldición de la dimensionalidad y lo que pasa es que cuando hay más dimensiones hay más espacio entre las dimensiones y lo que sucede es que hay algunos algoritmos que se empiezan a quedar cortos cuando hay muchas dimensiones ya no encuentran los patrones tan fácilmente, eh? La red neuronal es una que no tiene ese problema tan profundo porque de hecho por eso es que ha funcionado también porque si es menos sensible a eso Pero hay una cosa llamada maldición de dimensionalidad es y y tiene ese problema, pero mira Sí justo era lo que yo te decía acá acá tres en tres en en en en en en tres dimensiones ese plano ese que lo representa y este plano se convierte en este plano de acá Entonces ese es el psa, pero"
3936.900,3996.000,es-us,0.76490,,,"Tiene su limitante con respecto a a las curvas a las curvas sí le va a remar la el psa, no le no le va bien Mientras esté kernel pca de hecho. Creo que es el mismo pero con el kernel kernel es kernel, es parecido a lo que vimos de soporte Machine que es que tú transformas el kernel transformas el espacio, pero usas el mismo algoritmo y eso te permite hacer cosas más maravillosas como en este caso tomar curvas al parecer, sí de hecho este es el algoritmo local es lineal en Bering que creo que es que clusterizado no solo el psa, se vende algoritmos, sino dependiendo del problema, que tengas seguro que hay una solución que se acopia, pero pues sí que es uno uno de esos casos ese este libro lo recomiendo y también este hablaba general Deep learning. También habla un poco de de los modelos embebidos y todo esto también lo recomiendo mucho y"
3997.000,4056.900,es-us,0.75250,,,"Muchachos pues de hecho es para esta sesión tenía nada más. Voy a publicar esto esperen, lo hacemos aquí una vez porque si no, pues se me olvide todo todo lo que tengo aquí a la mano y mientras tanto, no sé si tengan preguntas dudas o todo bien ahí y ojalá que podamos comprar nuestro carrito pelea espectacular barato y que sea el más chévere Y por qué no en el futuro hacer un negocio de esto y Déjenme Gracias Dale la idea como Les comento La idea, es que participen tirarse al agua, Yo sé que haces el grupo es incon."
4057.000,4116.600,es-us,0.85186,,,"Yo sé que tampoco es un tema, así que uno diga todo el mundo quiere participar está bien pero pues la idea es que seamos buenos en esto yo creo que en Colombia tenemos un buen talento, o sea, en serio, hay gente muy talentosa acá y podemos hacer comunidad conseguir trabajos más ingresos, quién sabe proyectos hasta empresas Uno nunca sabe Pero pues primero tenemos que saber cómo hacerlo entonces chévere, que ustedes también me acompañen en esta Aventura Listo ya el código está subido Disculpa Perdón dijeron algo, yo te apuntar algo un punto alto de que en estos días estuve leyendo sobre esos Data que son desbalanceados sobre todo en la variable, digamos objetivo y veía varios incluso."
4117.000,4176.800,es-us,0.86430,,,"Artículos que decían como que incluso esas técnicas como Smooth o las que tratan como de balancear como agregando datos sintéticos no son tan recomendadas porque al final estás entregando están entrando basura entonces intentaban Cómo buscar o mostraban algunas otras alternativas conseguir más datos, eh? Castigar un poquito más el algoritmo por ejemplo para que castigue un poquito más los errores de las de los datos que están más desbalanceados desde las cosas así No sé qué Pues sí has visto eso y cómo lo has trabajado, por ejemplo correcto primero sobre sobre el término Smooth es motivo no limitante que está diseñado para funcionar solo para categóricos Eh no funciona para para regresivos o para continuos para números"
4176.900,4236.800,es-us,0.84446,,,"Básicamente lo que tengo que decir lo que pasa con Smooth Yo creo que es útil Solo que hay que tomarlo con pincitas tampoco se puede se puede uno tirar al agua y meter Smooth a la maldita sea porque como su nombre lo dice son datos sintéticos sí, sintéticos o sampling technic Y es que para colocarlos en términos sencillos de cómo funciona esto lo que está haciendo esto es, eh? Espera este ah, es este que está buscando cuando nosotros tenemos problemas de minorías, eh? Uno siempre Busca estrategias para balancear Y de nuevo para que no se sobrecargue sobre la sobre la que es más frecuente Entonces en este ejemplo como lo"
4236.900,4296.300,es-us,,,,"Podemos ver Es imagínense que este puntito de la mitad tiene tres cuatro puntitos más estaría desbalanceado con respecto a los demás sí, y lo que yo intento con el sintético es meterle más datos alrededor un poquitico. Sí, como diciendo este se parece voy a generar este que también más o menos se podría parecer y intento simularlo, sí Y sí abusas de eso lo que pasa es que empiezas a generar. Un sesgo empiezas a generar información donde no hay información o sea dónde En realidad son casos que incluso podrían existir nunca entonces, por eso hay que manejarlo con con cuidado la parte de de meter, eh? Datos sintéticos afortunadamente hay estrategias como las que tú dices que son de el mismo algoritmo, yo le puedo decir lo que vas a hacer es que cuando tengas un caso de estos le vas a prestar más atención."
4296.900,4356.500,es-us,0.83597,,,"Pero si tienes un caso de estos en los que hay mucha información les va a prestar menos atención Pero al final, lo que estoy haciendo es forzar ese balanceo, porque va a aprender mucho, es como como yo coloqué El ejemplo, estaba pensando como con el carro que tú siempre manejas un carro específico o una gama de carros Sí y tú lo manejas y y sabes que ya manejar ese carro es relajado porque ya lo tienes, sabes dónde queda la palanca? Sabes cómo se mueve? Sabes cómo es el viraje Pero hay otro carro que manejas de vez en cuando a ese carro tú le haces para armar más bolas porque lo quieres manejar igual de bien y si te das cuenta tu atención es como si los errores, los castigarás más duros en ese carro nuevo porque tiene diferente configuración y quieres manejarlo igual de bien Es lo mismo que hacía que haría el modelo cuando le aplicas ese peso que le dices, eh, Sí paralelas incluso lo que suelen hacer es que"
4357.000,4416.500,es-us,,,,"Fuerza de la frecuencia, si es muy frecuente, pero para darle menos bolas. Si es, eh? Menos frecuente, Párale más bolas, Sí entonces esa es una forma que se podría lograr hacer, pero yo te diría cada problema tiene su naturaleza y a veces es suficiente con meterle datos sintéticos a veces Ya necesitas algo más fuerte como castigarlo con con decirle parley, más bolas a este ahí tocaba mirar incluso me haces acordar, eh? Lo que yo les comentaba de estás como la frontera que encontré que me ha gustado mucho, es un algoritmo que creó un humano que es muy peso de hecho, es este sistema este Man creó ese algoritmo y básicamente lo que hace es combinar espacios embebidos y porque estoy mencionando espacios embebidos porque"
4417.000,4476.500,es-us,0.82348,,,"Una de las ventajas que también tiene este algoritmo que el desarrollo es que cuando hayan casos como estos de desbalanceo también se pueda a partir del espacio embebido encontrar el patrón y no depender tanto de la cantidad de datos sino encontrar el patrón que hay detrás de así sean pocos encontrar el patrón que representa esa cantidad de datos Y eso reduce la sensibilidad a que haya desbalanceo, o sea cómo te das cuenta ahí muchos posibles soluciones, pero ya dependiendo del problema, pues ya tomas una decisión, vale? Vale, chicos, por favor, me pueden confirmar, voy a enviarles el el de Carl's scraping. Lo voy a enviar al grupo, entonces acá ustedes pueden"
4477.000,4536.800,es-us,0.66862,,,"Ceder y decirme Si tienen acceso, es que no estoy seguro si lo tengo privado o no, o si no lo tengo modificarlo, que esto sería en seguridad, me imagino que no sea un 10 rayos es la seguridad acá. Creo que se está privado Si tienen acceso ustedes. Creo que no, Ah no Espera espera la página cuatro, dame un segundo que aquí ya meto. Entonces el código de multi-factor authentication y ya creo que ustedes podían verlo y vuelven a intentar en un momento que yo."
4537.000,4596.800,es-us,,,,"Eso creo que ya creo que ya tiene, ya voy a intentar otra vez, porfa, Ya deberían tener acceso al código chicos, por favor, sí, ya ya tenemos acceso epa epa entonces ahí ya meten lo ponen ahí en su en su computador y le meten candela y se ponen a jugar ahí con eso necesitan mongodb. Ahí ya se dieron cuenta librerías y cualquier Sí cualquier duda, pues me me preguntas. Me preguntan Ahí cualquier cosa que que haga falta, vale Y ya muchachos. Esto era todo por esta sesión la próxima sesión, pues ya es, eh? Analizar más el documento y empezar a tomar decisiones en la preparación de los datos para hacer estás transformaciones."
4597.000,4623.800,es-us,0.81909,,,"Y ahí vamos andando ya soltaremos a la parte de entrenamiento del modelo todo lo que vemos de Paint johnning, auto emel es más fácil metemos también por ahí una que otra red neuronal para entender cómo funciona y para adelante, listo. Muchísimas gracias César dale a ustedes a ustedes por acompañarme en esta sesión chicos. Nos vemos dentro de ocho días Gracias a muchas gracias, pensé, chao."